"path","ratio","sub_h","method","method_code","parameter","estimate","truth"
968,400,0.04,"Fixed point linearization","fix","alpha",0.492010153189136,0.5
968,400,0.04,"Fixed point linearization","fix","gamma",1.1577129326373,1.5
968,400,0.04,"Fixed point linearization","fix","beta",0.840167392857702,1.4
968,400,0.04,"Fixed point linearization","fix","sigma[1]",0.44991224769553,0.3
968,400,0.04,"Fixed point linearization","fix","sigma[2]",0.473535235315713,0.5
969,400,0.04,"Fixed point linearization","fix","epsilon",0.0664774184732579,0.1
969,400,0.04,"Fixed point linearization","fix","alpha",0.495331161237406,0.5
969,400,0.04,"Fixed point linearization","fix","gamma",1.60975489298896,1.5
969,400,0.04,"Fixed point linearization","fix","beta",1.23401312022064,1.4
969,400,0.04,"Fixed point linearization","fix","sigma[1]",0.472405486939049,0.3
969,400,0.04,"Fixed point linearization","fix","sigma[2]",0.483739008723864,0.5
970,400,0.04,"Fixed point linearization","fix","epsilon",0.0670862473119168,0.1
970,400,0.04,"Fixed point linearization","fix","alpha",0.487257815798012,0.5
970,400,0.04,"Fixed point linearization","fix","gamma",1.77451380658939,1.5
970,400,0.04,"Fixed point linearization","fix","beta",1.30543516025425,1.4
970,400,0.04,"Fixed point linearization","fix","sigma[1]",0.501286265382444,0.3
970,400,0.04,"Fixed point linearization","fix","sigma[2]",0.533203832877644,0.5
971,400,0.04,"Fixed point linearization","fix","epsilon",0.0640262339412528,0.1
971,400,0.04,"Fixed point linearization","fix","alpha",0.48277690485373,0.5
971,400,0.04,"Fixed point linearization","fix","gamma",1.28451031538808,1.5
971,400,0.04,"Fixed point linearization","fix","beta",0.933674760442314,1.4
971,400,0.04,"Fixed point linearization","fix","sigma[1]",0.453392671541177,0.3
971,400,0.04,"Fixed point linearization","fix","sigma[2]",0.523062771039308,0.5
972,400,0.04,"Fixed point linearization","fix","epsilon",0.0693244760170425,0.1
972,400,0.04,"Fixed point linearization","fix","alpha",0.484149045474703,0.5
972,400,0.04,"Fixed point linearization","fix","gamma",1.13076493348429,1.5
972,400,0.04,"Fixed point linearization","fix","beta",0.865741860708855,1.4
972,400,0.04,"Fixed point linearization","fix","sigma[1]",0.486180697483,0.3
972,400,0.04,"Fixed point linearization","fix","sigma[2]",0.494725181218217,0.5
973,400,0.04,"Fixed point linearization","fix","epsilon",0.0660924471013073,0.1
973,400,0.04,"Fixed point linearization","fix","alpha",0.478571402933589,0.5
973,400,0.04,"Fixed point linearization","fix","gamma",1.12990137484935,1.5
973,400,0.04,"Fixed point linearization","fix","beta",0.865442319360743,1.4
973,400,0.04,"Fixed point linearization","fix","sigma[1]",0.482752139542317,0.3
973,400,0.04,"Fixed point linearization","fix","sigma[2]",0.49984464587471,0.5
974,400,0.04,"Fixed point linearization","fix","epsilon",0.0659822914650279,0.1
974,400,0.04,"Fixed point linearization","fix","alpha",0.479106597988759,0.5
974,400,0.04,"Fixed point linearization","fix","gamma",1.36827979012375,1.5
974,400,0.04,"Fixed point linearization","fix","beta",1.00898850511794,1.4
974,400,0.04,"Fixed point linearization","fix","sigma[1]",0.516710636664228,0.3
974,400,0.04,"Fixed point linearization","fix","sigma[2]",0.488252260637145,0.5
975,400,0.04,"Fixed point linearization","fix","epsilon",0.0684190582645944,0.1
975,400,0.04,"Fixed point linearization","fix","alpha",0.508255331186579,0.5
975,400,0.04,"Fixed point linearization","fix","gamma",1.11939524273159,1.5
975,400,0.04,"Fixed point linearization","fix","beta",0.173953524706671,1.4
975,400,0.04,"Fixed point linearization","fix","sigma[1]",0.463188212167335,0.3
975,400,0.04,"Fixed point linearization","fix","sigma[2]",0.538305632463369,0.5
976,400,0.04,"Fixed point linearization","fix","epsilon",0.0731677688438288,0.1
976,400,0.04,"Fixed point linearization","fix","alpha",0.439749701187453,0.5
976,400,0.04,"Fixed point linearization","fix","gamma",1.01000004429792,1.5
976,400,0.04,"Fixed point linearization","fix","beta",0.594263832268765,1.4
976,400,0.04,"Fixed point linearization","fix","sigma[1]",0.465060122126651,0.3
976,400,0.04,"Fixed point linearization","fix","sigma[2]",0.590573109509262,0.5
977,400,0.04,"Fixed point linearization","fix","epsilon",0.0657527622645932,0.1
977,400,0.04,"Fixed point linearization","fix","alpha",0.494160742301102,0.5
977,400,0.04,"Fixed point linearization","fix","gamma",1.22323185628966,1.5
977,400,0.04,"Fixed point linearization","fix","beta",0.931576334536431,1.4
977,400,0.04,"Fixed point linearization","fix","sigma[1]",0.457958555984959,0.3
977,400,0.04,"Fixed point linearization","fix","sigma[2]",0.499600577987913,0.5
978,400,0.04,"Fixed point linearization","fix","epsilon",0.0680312142802335,0.1
978,400,0.04,"Fixed point linearization","fix","alpha",0.481667641539659,0.5
978,400,0.04,"Fixed point linearization","fix","gamma",1.1962690620624,1.5
978,400,0.04,"Fixed point linearization","fix","beta",0.903990514400816,1.4
978,400,0.04,"Fixed point linearization","fix","sigma[1]",0.507468528643134,0.3
978,400,0.04,"Fixed point linearization","fix","sigma[2]",0.519185350322753,0.5
979,400,0.04,"Fixed point linearization","fix","epsilon",0.0645005871331917,0.1
979,400,0.04,"Fixed point linearization","fix","alpha",0.479424025463395,0.5
979,400,0.04,"Fixed point linearization","fix","gamma",1.15427889319103,1.5
979,400,0.04,"Fixed point linearization","fix","beta",0.858404713590773,1.4
979,400,0.04,"Fixed point linearization","fix","sigma[1]",0.48091293863289,0.3
979,400,0.04,"Fixed point linearization","fix","sigma[2]",0.526615644627592,0.5
980,400,0.04,"Fixed point linearization","fix","epsilon",0.0661851880022958,0.1
980,400,0.04,"Fixed point linearization","fix","alpha",0.472545197553294,0.5
980,400,0.04,"Fixed point linearization","fix","gamma",1.01000179958386,1.5
980,400,0.04,"Fixed point linearization","fix","beta",0.736281310893583,1.4
980,400,0.04,"Fixed point linearization","fix","sigma[1]",0.555680497083847,0.3
980,400,0.04,"Fixed point linearization","fix","sigma[2]",0.487651770153442,0.5
981,400,0.04,"Fixed point linearization","fix","epsilon",0.0641775911050692,0.1
981,400,0.04,"Fixed point linearization","fix","alpha",0.483660556327298,0.5
981,400,0.04,"Fixed point linearization","fix","gamma",1.15847524288616,1.5
981,400,0.04,"Fixed point linearization","fix","beta",0.859218796710302,1.4
981,400,0.04,"Fixed point linearization","fix","sigma[1]",0.487366530068753,0.3
981,400,0.04,"Fixed point linearization","fix","sigma[2]",0.497301873344791,0.5
982,400,0.04,"Fixed point linearization","fix","epsilon",0.0726426408381806,0.1
982,400,0.04,"Fixed point linearization","fix","alpha",0.489126942288989,0.5
982,400,0.04,"Fixed point linearization","fix","gamma",1.11622886448613,1.5
982,400,0.04,"Fixed point linearization","fix","beta",0.852228833074912,1.4
982,400,0.04,"Fixed point linearization","fix","sigma[1]",0.475543864250863,0.3
982,400,0.04,"Fixed point linearization","fix","sigma[2]",0.513244017926977,0.5
983,400,0.04,"Fixed point linearization","fix","epsilon",0.0686398582105681,0.1
983,400,0.04,"Fixed point linearization","fix","alpha",0.480657107262173,0.5
983,400,0.04,"Fixed point linearization","fix","gamma",1.26393417754342,1.5
983,400,0.04,"Fixed point linearization","fix","beta",0.931749986470651,1.4
983,400,0.04,"Fixed point linearization","fix","sigma[1]",0.503775664749799,0.3
983,400,0.04,"Fixed point linearization","fix","sigma[2]",0.512407163705106,0.5
984,400,0.04,"Fixed point linearization","fix","epsilon",0.0651829739094277,0.1
984,400,0.04,"Fixed point linearization","fix","alpha",0.48654338332589,0.5
984,400,0.04,"Fixed point linearization","fix","gamma",1.76795971304448,1.5
984,400,0.04,"Fixed point linearization","fix","beta",1.24549681432546,1.4
984,400,0.04,"Fixed point linearization","fix","sigma[1]",0.46547820924582,0.3
984,400,0.04,"Fixed point linearization","fix","sigma[2]",0.505057571000884,0.5
985,400,0.04,"Fixed point linearization","fix","epsilon",0.0642149633127446,0.1
985,400,0.04,"Fixed point linearization","fix","alpha",0.482762418751458,0.5
985,400,0.04,"Fixed point linearization","fix","gamma",1.5377452097816,1.5
985,400,0.04,"Fixed point linearization","fix","beta",1.11968955361821,1.4
985,400,0.04,"Fixed point linearization","fix","sigma[1]",0.468276413355842,0.3
985,400,0.04,"Fixed point linearization","fix","sigma[2]",0.50904955525872,0.5
986,400,0.04,"Fixed point linearization","fix","epsilon",0.0639993459381451,0.1
986,400,0.04,"Fixed point linearization","fix","alpha",0.485075340584638,0.5
986,400,0.04,"Fixed point linearization","fix","gamma",1.89770061034955,1.5
986,400,0.04,"Fixed point linearization","fix","beta",1.31679584106,1.4
986,400,0.04,"Fixed point linearization","fix","sigma[1]",0.464137392096179,0.3
986,400,0.04,"Fixed point linearization","fix","sigma[2]",0.523210130961445,0.5
987,400,0.04,"Fixed point linearization","fix","epsilon",0.0639393269238296,0.1
987,400,0.04,"Fixed point linearization","fix","alpha",0.480088971761613,0.5
987,400,0.04,"Fixed point linearization","fix","gamma",1.45720944451097,1.5
987,400,0.04,"Fixed point linearization","fix","beta",1.04742532149742,1.4
987,400,0.04,"Fixed point linearization","fix","sigma[1]",0.504314840175992,0.3
987,400,0.04,"Fixed point linearization","fix","sigma[2]",0.495489090132387,0.5
988,400,0.04,"Fixed point linearization","fix","epsilon",0.0671323321504174,0.1
988,400,0.04,"Fixed point linearization","fix","alpha",0.518755749954026,0.5
988,400,0.04,"Fixed point linearization","fix","gamma",1.01000101072114,1.5
988,400,0.04,"Fixed point linearization","fix","beta",0.269763714995445,1.4
988,400,0.04,"Fixed point linearization","fix","sigma[1]",0.488382923762308,0.3
988,400,0.04,"Fixed point linearization","fix","sigma[2]",0.563406100822586,0.5
989,400,0.04,"Fixed point linearization","fix","epsilon",0.0637391594088317,0.1
989,400,0.04,"Fixed point linearization","fix","alpha",0.494307484541409,0.5
989,400,0.04,"Fixed point linearization","fix","gamma",1.40827955900153,1.5
989,400,0.04,"Fixed point linearization","fix","beta",1.01355941136172,1.4
989,400,0.04,"Fixed point linearization","fix","sigma[1]",0.466684189484508,0.3
989,400,0.04,"Fixed point linearization","fix","sigma[2]",0.511573637706728,0.5
990,400,0.04,"Fixed point linearization","fix","epsilon",0.0665911781479511,0.1
990,400,0.04,"Fixed point linearization","fix","alpha",0.484693912840888,0.5
990,400,0.04,"Fixed point linearization","fix","gamma",1.13668333052363,1.5
990,400,0.04,"Fixed point linearization","fix","beta",0.829181544769613,1.4
990,400,0.04,"Fixed point linearization","fix","sigma[1]",0.473583429610116,0.3
990,400,0.04,"Fixed point linearization","fix","sigma[2]",0.512383340496756,0.5
991,400,0.04,"Fixed point linearization","fix","epsilon",0.0646241414221794,0.1
991,400,0.04,"Fixed point linearization","fix","alpha",0.488744145638667,0.5
991,400,0.04,"Fixed point linearization","fix","gamma",1.35954829524202,1.5
991,400,0.04,"Fixed point linearization","fix","beta",1.00008754291249,1.4
991,400,0.04,"Fixed point linearization","fix","sigma[1]",0.455338993295693,0.3
991,400,0.04,"Fixed point linearization","fix","sigma[2]",0.525582303097048,0.5
992,400,0.04,"Fixed point linearization","fix","epsilon",0.0683965898765537,0.1
992,400,0.04,"Fixed point linearization","fix","alpha",0.483662429684856,0.5
992,400,0.04,"Fixed point linearization","fix","gamma",1.13747809044545,1.5
992,400,0.04,"Fixed point linearization","fix","beta",0.853573332792911,1.4
992,400,0.04,"Fixed point linearization","fix","sigma[1]",0.517216941991666,0.3
992,400,0.04,"Fixed point linearization","fix","sigma[2]",0.486021496055318,0.5
993,400,0.04,"Fixed point linearization","fix","epsilon",0.0648044840770009,0.1
993,400,0.04,"Fixed point linearization","fix","alpha",0.489137548965089,0.5
993,400,0.04,"Fixed point linearization","fix","gamma",1.53281894007001,1.5
993,400,0.04,"Fixed point linearization","fix","beta",1.12241323506734,1.4
993,400,0.04,"Fixed point linearization","fix","sigma[1]",0.45906938102184,0.3
993,400,0.04,"Fixed point linearization","fix","sigma[2]",0.509778637775926,0.5
994,400,0.04,"Fixed point linearization","fix","epsilon",0.0679211221058657,0.1
994,400,0.04,"Fixed point linearization","fix","alpha",0.456185258396742,0.5
994,400,0.04,"Fixed point linearization","fix","gamma",1.01000118978518,1.5
994,400,0.04,"Fixed point linearization","fix","beta",0.608731772075979,1.4
994,400,0.04,"Fixed point linearization","fix","sigma[1]",0.668209066261435,0.3
994,400,0.04,"Fixed point linearization","fix","sigma[2]",0.458467177594902,0.5
995,400,0.04,"Fixed point linearization","fix","epsilon",0.0572654786246916,0.1
995,400,0.04,"Fixed point linearization","fix","alpha",0.465940651012175,0.5
995,400,0.04,"Fixed point linearization","fix","gamma",1.01000009688978,1.5
995,400,0.04,"Fixed point linearization","fix","beta",0.662154075878266,1.4
995,400,0.04,"Fixed point linearization","fix","sigma[1]",0.937948398254068,0.3
995,400,0.04,"Fixed point linearization","fix","sigma[2]",0.501171807679184,0.5
996,400,0.04,"Fixed point linearization","fix","epsilon",0.0674318170976012,0.1
996,400,0.04,"Fixed point linearization","fix","alpha",0.474285285928587,0.5
996,400,0.04,"Fixed point linearization","fix","gamma",1.27836967056351,1.5
996,400,0.04,"Fixed point linearization","fix","beta",0.965421990986846,1.4
996,400,0.04,"Fixed point linearization","fix","sigma[1]",0.478009998604082,0.3
996,400,0.04,"Fixed point linearization","fix","sigma[2]",0.495415267124502,0.5
997,400,0.04,"Fixed point linearization","fix","epsilon",0.0662507931714389,0.1
997,400,0.04,"Fixed point linearization","fix","alpha",0.482250848819141,0.5
997,400,0.04,"Fixed point linearization","fix","gamma",1.27936046924479,1.5
997,400,0.04,"Fixed point linearization","fix","beta",0.9546711364531,1.4
997,400,0.04,"Fixed point linearization","fix","sigma[1]",0.446768758474183,0.3
997,400,0.04,"Fixed point linearization","fix","sigma[2]",0.482693836002538,0.5
998,400,0.04,"Fixed point linearization","fix","epsilon",0.0660400560117771,0.1
998,400,0.04,"Fixed point linearization","fix","alpha",0.493261375880534,0.5
998,400,0.04,"Fixed point linearization","fix","gamma",1.23530276794828,1.5
998,400,0.04,"Fixed point linearization","fix","beta",0.937426484693385,1.4
998,400,0.04,"Fixed point linearization","fix","sigma[1]",0.455142925657564,0.3
998,400,0.04,"Fixed point linearization","fix","sigma[2]",0.530652387871875,0.5
999,400,0.04,"Fixed point linearization","fix","epsilon",0.0668310484190739,0.1
999,400,0.04,"Fixed point linearization","fix","alpha",0.482696418097015,0.5
999,400,0.04,"Fixed point linearization","fix","gamma",1.45874651027315,1.5
999,400,0.04,"Fixed point linearization","fix","beta",1.08543959913792,1.4
999,400,0.04,"Fixed point linearization","fix","sigma[1]",0.485624909261931,0.3
999,400,0.04,"Fixed point linearization","fix","sigma[2]",0.526595407746989,0.5
1000,400,0.04,"Fixed point linearization","fix","epsilon",0.0647837167527728,0.1
1000,400,0.04,"Fixed point linearization","fix","alpha",0.485152283847839,0.5
1000,400,0.04,"Fixed point linearization","fix","gamma",1.0593550274383,1.5
1000,400,0.04,"Fixed point linearization","fix","beta",0.758083589520096,1.4
1000,400,0.04,"Fixed point linearization","fix","sigma[1]",0.413726180885253,0.3
1000,400,0.04,"Fixed point linearization","fix","sigma[2]",0.477063635165139,0.5
1,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0496173532652881,0.1
1,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.496061375887727,0.5
1,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.67506059396909,1.5
1,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.538741171276412,1.4
1,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.319030709731202,0.3
1,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.482925448769096,0.5
2,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0506883878964802,0.1
2,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.495063518991199,0.5
2,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.60922564428488,1.5
2,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.570671380246661,1.4
2,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.34632315832273,0.3
2,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.522583832389736,0.5
3,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0494467872151582,0.1
3,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.506218473489974,0.5
3,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.60350472070134,1.5
3,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.561781067291337,1.4
3,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.337381186733216,0.3
3,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.49898364614254,0.5
4,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0503686559064156,0.1
4,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.489654881230349,0.5
4,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.01057848196956,1.5
4,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.304791180093058,1.4
4,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.315849424230153,0.3
4,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.515780768446567,0.5
5,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0499106504753249,0.1
5,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.492120973328815,0.5
5,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.40270294632238,1.5
5,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.673494443894529,1.4
5,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.314713068421556,0.3
5,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.484198916612808,0.5
6,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0492484153763165,0.1
6,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.499028637056996,0.5
6,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.76070254044599,1.5
6,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.710540966825959,1.4
6,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.333290938312876,0.3
6,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.487763805027495,0.5
7,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0504579177681126,0.1
7,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.499192236624847,0.5
7,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.65367830872941,1.5
7,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.737760816274804,1.4
7,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.343310859683338,0.3
7,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.516163034782786,0.5
8,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0510359430696501,0.1
8,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.495518344162652,0.5
8,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.4538041638438,1.5
8,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.730539762769422,1.4
8,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.363593550032233,0.3
8,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.523197249829426,0.5
9,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0499987917154547,0.1
9,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.501821283540504,0.5
9,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.63306135367312,1.5
9,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.541276937518981,1.4
9,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.34316333285511,0.3
9,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.495997061133879,0.5
10,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0499067768665628,0.1
10,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.498190318267988,0.5
10,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.25893679539333,1.5
10,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.816744024986055,1.4
10,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.333885344132774,0.3
10,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.516036719445907,0.5
11,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0503920238649497,0.1
11,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.507830855012843,0.5
11,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.41009653644598,1.5
11,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.141151878148834,1.4
11,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.333322769336259,0.3
11,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.508993516897701,0.5
12,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0509387076003846,0.1
12,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.501551075554249,0.5
12,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.82402130686514,1.5
12,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.485891707178634,1.4
12,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.347337108673267,0.3
12,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.520928178776656,0.5
13,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0495742710656615,0.1
13,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.492550015855881,0.5
13,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.54483844097604,1.5
13,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.866217344450859,1.4
13,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.331574393970243,0.3
13,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.515506365480071,0.5
14,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0500274053089044,0.1
14,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.497306525160946,0.5
14,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.80901749693468,1.5
14,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.59025946357377,1.4
14,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.322290808272131,0.3
14,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.520333502231246,0.5
15,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0501779408417285,0.1
15,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.499968623167049,0.5
15,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.50233421804339,1.5
15,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.698109319117427,1.4
15,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.345359622978199,0.3
15,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.510170654401475,0.5
16,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0518174873462085,0.1
16,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.494351297083166,0.5
16,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.3537519933551,1.5
16,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.756299917482123,1.4
16,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.343616011251742,0.3
16,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.477636803571353,0.5
17,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.049515755296465,0.1
17,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.505563753185175,0.5
17,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.66536035221686,1.5
17,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.383768535126492,1.4
17,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.336359587568122,0.3
17,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.499166214810636,0.5
18,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0502492182683942,0.1
18,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.495678399862994,0.5
18,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.45440198861196,1.5
18,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.767286065433891,1.4
18,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.317019452479028,0.3
18,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.47788469943852,0.5
19,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.053189547384329,0.1
19,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.50457431921138,0.5
19,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.59300585078213,1.5
19,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.549832863381753,1.4
19,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.360702713429785,0.3
19,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.514434642012498,0.5
20,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0489223647652627,0.1
20,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.502330166057026,0.5
20,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.55304754145844,1.5
20,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.565062069034013,1.4
20,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.30393667742338,0.3
20,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.497236213380166,0.5
21,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.050055107674336,0.1
21,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.501152286421166,0.5
21,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.50323468485341,1.5
21,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.750020550854513,1.4
21,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.327611377784434,0.3
21,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.510840838628967,0.5
22,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0509285085170341,0.1
22,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.493855305309792,0.5
22,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.78132105028383,1.5
22,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.766540987544935,1.4
22,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.331628055901288,0.3
22,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.505145292771782,0.5
23,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0507067621942414,0.1
23,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.496765138934116,0.5
23,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.53467685244047,1.5
23,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.527978846417869,1.4
23,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[1]",0.338657782763386,0.3
23,400,0.04,"Piecewise linearization","new_piecewise taylor","sigma[2]",0.508037472761591,0.5
24,400,0.04,"Piecewise linearization","new_piecewise taylor","epsilon",0.0499052607341068,0.1
24,400,0.04,"Piecewise linearization","new_piecewise taylor","alpha",0.501337915058194,0.5
24,400,0.04,"Piecewise linearization","new_piecewise taylor","gamma",1.56833624750704,1.5
24,400,0.04,"Piecewise linearization","new_piecewise taylor","beta",0.521324507902218,1.4
