"path","ratio","sub_h","method","method_code","parameter","estimate","truth"
624,600,0.06,"Fixed point linearization","fix","epsilon",0.104122456837856,0.1
624,600,0.06,"Fixed point linearization","fix","alpha",0.503772502818224,0.5
624,600,0.06,"Fixed point linearization","fix","gamma",1.40465368352533,1.5
624,600,0.06,"Fixed point linearization","fix","beta",0.898005633373015,0.6
624,600,0.06,"Fixed point linearization","fix","sigma[1]",0.343783918310915,0.3
624,600,0.06,"Fixed point linearization","fix","sigma[2]",0.487960654329746,0.5
625,600,0.06,"Fixed point linearization","fix","epsilon",0.110564489765313,0.1
625,600,0.06,"Fixed point linearization","fix","alpha",0.491163572732411,0.5
625,600,0.06,"Fixed point linearization","fix","gamma",1.22540615440178,1.5
625,600,0.06,"Fixed point linearization","fix","beta",0.926183856513482,0.6
625,600,0.06,"Fixed point linearization","fix","sigma[1]",0.380944514906456,0.3
625,600,0.06,"Fixed point linearization","fix","sigma[2]",0.539448963014728,0.5
626,600,0.06,"Fixed point linearization","fix","epsilon",0.109639789843321,0.1
626,600,0.06,"Fixed point linearization","fix","alpha",0.511607256847647,0.5
626,600,0.06,"Fixed point linearization","fix","gamma",1.16838489396151,1.5
626,600,0.06,"Fixed point linearization","fix","beta",0.199625428791311,0.6
626,600,0.06,"Fixed point linearization","fix","sigma[1]",0.356639709912416,0.3
626,600,0.06,"Fixed point linearization","fix","sigma[2]",0.498630863544041,0.5
627,600,0.06,"Fixed point linearization","fix","epsilon",0.117197345305692,0.1
627,600,0.06,"Fixed point linearization","fix","alpha",0.498891837147716,0.5
627,600,0.06,"Fixed point linearization","fix","gamma",1.10309717684579,1.5
627,600,0.06,"Fixed point linearization","fix","beta",0.16878788233826,0.6
627,600,0.06,"Fixed point linearization","fix","sigma[1]",0.371784917611402,0.3
627,600,0.06,"Fixed point linearization","fix","sigma[2]",0.467861890713285,0.5
628,600,0.06,"Fixed point linearization","fix","epsilon",0.114829742163407,0.1
628,600,0.06,"Fixed point linearization","fix","alpha",0.508411446388887,0.5
628,600,0.06,"Fixed point linearization","fix","gamma",1.01000001337778,1.5
628,600,0.06,"Fixed point linearization","fix","beta",0.304412520521204,0.6
628,600,0.06,"Fixed point linearization","fix","sigma[1]",0.442331193128573,0.3
628,600,0.06,"Fixed point linearization","fix","sigma[2]",0.487868340567741,0.5
629,600,0.06,"Fixed point linearization","fix","epsilon",0.110283912638219,0.1
629,600,0.06,"Fixed point linearization","fix","alpha",0.48757139704788,0.5
629,600,0.06,"Fixed point linearization","fix","gamma",1.03631200107932,1.5
629,600,0.06,"Fixed point linearization","fix","beta",0.73305916374122,0.6
629,600,0.06,"Fixed point linearization","fix","sigma[1]",0.349889562213632,0.3
629,600,0.06,"Fixed point linearization","fix","sigma[2]",0.510993761606606,0.5
630,600,0.06,"Fixed point linearization","fix","epsilon",0.116625575688234,0.1
630,600,0.06,"Fixed point linearization","fix","alpha",0.507298145231167,0.5
630,600,0.06,"Fixed point linearization","fix","gamma",1.29966922077922,1.5
630,600,0.06,"Fixed point linearization","fix","beta",0.976745730509423,0.6
630,600,0.06,"Fixed point linearization","fix","sigma[1]",0.352783870224201,0.3
630,600,0.06,"Fixed point linearization","fix","sigma[2]",0.50146915589214,0.5
631,600,0.06,"Fixed point linearization","fix","epsilon",0.119395848356506,0.1
631,600,0.06,"Fixed point linearization","fix","alpha",0.500516308218278,0.5
631,600,0.06,"Fixed point linearization","fix","gamma",1.24754791001857,1.5
631,600,0.06,"Fixed point linearization","fix","beta",1.01988183176413,0.6
631,600,0.06,"Fixed point linearization","fix","sigma[1]",0.369490488451703,0.3
631,600,0.06,"Fixed point linearization","fix","sigma[2]",0.52029334391612,0.5
632,600,0.06,"Fixed point linearization","fix","epsilon",0.109693594343101,0.1
632,600,0.06,"Fixed point linearization","fix","alpha",0.487612221755766,0.5
632,600,0.06,"Fixed point linearization","fix","gamma",1.23727879684239,1.5
632,600,0.06,"Fixed point linearization","fix","beta",0.886203074670509,0.6
632,600,0.06,"Fixed point linearization","fix","sigma[1]",0.338666100985054,0.3
632,600,0.06,"Fixed point linearization","fix","sigma[2]",0.536631802802393,0.5
633,600,0.06,"Fixed point linearization","fix","epsilon",0.101180864448004,0.1
633,600,0.06,"Fixed point linearization","fix","alpha",0.511045958773279,0.5
633,600,0.06,"Fixed point linearization","fix","gamma",1.25302385061723,1.5
633,600,0.06,"Fixed point linearization","fix","beta",0.132977425887137,0.6
633,600,0.06,"Fixed point linearization","fix","sigma[1]",0.330627908869954,0.3
633,600,0.06,"Fixed point linearization","fix","sigma[2]",0.522775488023234,0.5
634,600,0.06,"Fixed point linearization","fix","epsilon",0.111835428952009,0.1
634,600,0.06,"Fixed point linearization","fix","alpha",0.46638232142986,0.5
634,600,0.06,"Fixed point linearization","fix","gamma",1.01516539074302,1.5
634,600,0.06,"Fixed point linearization","fix","beta",0.729373718902473,0.6
634,600,0.06,"Fixed point linearization","fix","sigma[1]",0.378611483072555,0.3
634,600,0.06,"Fixed point linearization","fix","sigma[2]",0.517634798068427,0.5
635,600,0.06,"Fixed point linearization","fix","epsilon",0.112019762691275,0.1
635,600,0.06,"Fixed point linearization","fix","alpha",0.494876455974021,0.5
635,600,0.06,"Fixed point linearization","fix","gamma",1.02110157072054,1.5
635,600,0.06,"Fixed point linearization","fix","beta",0.736549564329989,0.6
635,600,0.06,"Fixed point linearization","fix","sigma[1]",0.342955015943248,0.3
635,600,0.06,"Fixed point linearization","fix","sigma[2]",0.512099228746833,0.5
636,600,0.06,"Fixed point linearization","fix","epsilon",0.10710257301645,0.1
636,600,0.06,"Fixed point linearization","fix","alpha",0.497626692971613,0.5
636,600,0.06,"Fixed point linearization","fix","gamma",1.17340600090887,1.5
636,600,0.06,"Fixed point linearization","fix","beta",0.794574265303078,0.6
636,600,0.06,"Fixed point linearization","fix","sigma[1]",0.334189380622246,0.3
636,600,0.06,"Fixed point linearization","fix","sigma[2]",0.492744406336261,0.5
637,600,0.06,"Fixed point linearization","fix","epsilon",0.104822802351236,0.1
637,600,0.06,"Fixed point linearization","fix","alpha",0.500074035302442,0.5
637,600,0.06,"Fixed point linearization","fix","gamma",1.36937635302004,1.5
637,600,0.06,"Fixed point linearization","fix","beta",0.943265449642564,0.6
637,600,0.06,"Fixed point linearization","fix","sigma[1]",0.353471183742804,0.3
637,600,0.06,"Fixed point linearization","fix","sigma[2]",0.517911275791418,0.5
638,600,0.06,"Fixed point linearization","fix","epsilon",0.111616860494153,0.1
638,600,0.06,"Fixed point linearization","fix","alpha",0.478842184795241,0.5
638,600,0.06,"Fixed point linearization","fix","gamma",1.40655370009851,1.5
638,600,0.06,"Fixed point linearization","fix","beta",0.915281940978223,0.6
638,600,0.06,"Fixed point linearization","fix","sigma[1]",0.359732072704558,0.3
638,600,0.06,"Fixed point linearization","fix","sigma[2]",0.507309160373026,0.5
639,600,0.06,"Fixed point linearization","fix","epsilon",0.108363317998576,0.1
639,600,0.06,"Fixed point linearization","fix","alpha",0.479564660723596,0.5
639,600,0.06,"Fixed point linearization","fix","gamma",1.36262290764312,1.5
639,600,0.06,"Fixed point linearization","fix","beta",0.884499081499503,0.6
639,600,0.06,"Fixed point linearization","fix","sigma[1]",0.354756020749542,0.3
639,600,0.06,"Fixed point linearization","fix","sigma[2]",0.513203167927912,0.5
640,600,0.06,"Fixed point linearization","fix","epsilon",0.113804676081438,0.1
640,600,0.06,"Fixed point linearization","fix","alpha",0.506133454563412,0.5
640,600,0.06,"Fixed point linearization","fix","gamma",1.06282515481926,1.5
640,600,0.06,"Fixed point linearization","fix","beta",0.212016679539787,0.6
640,600,0.06,"Fixed point linearization","fix","sigma[1]",0.342300137975683,0.3
640,600,0.06,"Fixed point linearization","fix","sigma[2]",0.484695633925554,0.5
641,600,0.06,"Fixed point linearization","fix","epsilon",0.108616506482984,0.1
641,600,0.06,"Fixed point linearization","fix","alpha",0.510328059615702,0.5
641,600,0.06,"Fixed point linearization","fix","gamma",1.19289038455075,1.5
641,600,0.06,"Fixed point linearization","fix","beta",0.196993628497735,0.6
641,600,0.06,"Fixed point linearization","fix","sigma[1]",0.352994400659249,0.3
641,600,0.06,"Fixed point linearization","fix","sigma[2]",0.489179371336684,0.5
642,600,0.06,"Fixed point linearization","fix","epsilon",0.116838617843402,0.1
642,600,0.06,"Fixed point linearization","fix","alpha",0.481893898095461,0.5
642,600,0.06,"Fixed point linearization","fix","gamma",1.32170318414601,1.5
642,600,0.06,"Fixed point linearization","fix","beta",0.963628776066347,0.6
642,600,0.06,"Fixed point linearization","fix","sigma[1]",0.3727216840998,0.3
642,600,0.06,"Fixed point linearization","fix","sigma[2]",0.526877279647037,0.5
643,600,0.06,"Fixed point linearization","fix","epsilon",0.114609823012911,0.1
643,600,0.06,"Fixed point linearization","fix","alpha",0.489089391416885,0.5
643,600,0.06,"Fixed point linearization","fix","gamma",1.29580322478993,1.5
643,600,0.06,"Fixed point linearization","fix","beta",0.947494188135748,0.6
643,600,0.06,"Fixed point linearization","fix","sigma[1]",0.370632801078883,0.3
643,600,0.06,"Fixed point linearization","fix","sigma[2]",0.503200926382849,0.5
644,600,0.06,"Fixed point linearization","fix","epsilon",0.116685875965829,0.1
644,600,0.06,"Fixed point linearization","fix","alpha",0.501686200345248,0.5
644,600,0.06,"Fixed point linearization","fix","gamma",1.24661725879036,1.5
644,600,0.06,"Fixed point linearization","fix","beta",0.968904014641407,0.6
644,600,0.06,"Fixed point linearization","fix","sigma[1]",0.334143854693425,0.3
644,600,0.06,"Fixed point linearization","fix","sigma[2]",0.508330357874522,0.5
645,600,0.06,"Fixed point linearization","fix","epsilon",0.118145202024504,0.1
645,600,0.06,"Fixed point linearization","fix","alpha",0.484908692872151,0.5
645,600,0.06,"Fixed point linearization","fix","gamma",1.20760000789328,1.5
645,600,0.06,"Fixed point linearization","fix","beta",0.875403442858929,0.6
645,600,0.06,"Fixed point linearization","fix","sigma[1]",0.363878677636143,0.3
645,600,0.06,"Fixed point linearization","fix","sigma[2]",0.527214561817526,0.5
646,600,0.06,"Fixed point linearization","fix","epsilon",0.114286673099655,0.1
646,600,0.06,"Fixed point linearization","fix","alpha",0.49372002399508,0.5
646,600,0.06,"Fixed point linearization","fix","gamma",1.01000702560361,1.5
646,600,0.06,"Fixed point linearization","fix","beta",0.779166621736511,0.6
646,600,0.06,"Fixed point linearization","fix","sigma[1]",0.382459016903661,0.3
646,600,0.06,"Fixed point linearization","fix","sigma[2]",0.500695372203799,0.5
647,600,0.06,"Fixed point linearization","fix","epsilon",0.114899860985271,0.1
647,600,0.06,"Fixed point linearization","fix","alpha",0.491094563164855,0.5
647,600,0.06,"Fixed point linearization","fix","gamma",1.16984561960946,1.5
647,600,0.06,"Fixed point linearization","fix","beta",0.904432162668027,0.6
647,600,0.06,"Fixed point linearization","fix","sigma[1]",0.360786581016198,0.3
647,600,0.06,"Fixed point linearization","fix","sigma[2]",0.50581320620615,0.5
648,600,0.06,"Fixed point linearization","fix","epsilon",0.11366163460251,0.1
648,600,0.06,"Fixed point linearization","fix","alpha",0.502672298027152,0.5
648,600,0.06,"Fixed point linearization","fix","gamma",1.26946056174274,1.5
648,600,0.06,"Fixed point linearization","fix","beta",0.937493730808167,0.6
648,600,0.06,"Fixed point linearization","fix","sigma[1]",0.342739521569429,0.3
648,600,0.06,"Fixed point linearization","fix","sigma[2]",0.530722190917509,0.5
649,600,0.06,"Fixed point linearization","fix","epsilon",0.114077646182792,0.1
649,600,0.06,"Fixed point linearization","fix","alpha",0.511081191347992,0.5
649,600,0.06,"Fixed point linearization","fix","gamma",1.38172447438017,1.5
649,600,0.06,"Fixed point linearization","fix","beta",0.0275415338141961,0.6
649,600,0.06,"Fixed point linearization","fix","sigma[1]",0.408256784824523,0.3
649,600,0.06,"Fixed point linearization","fix","sigma[2]",0.540808934540959,0.5
650,600,0.06,"Fixed point linearization","fix","epsilon",0.103516202472238,0.1
650,600,0.06,"Fixed point linearization","fix","alpha",0.500304304264153,0.5
650,600,0.06,"Fixed point linearization","fix","gamma",1.21062947144807,1.5
650,600,0.06,"Fixed point linearization","fix","beta",0.126303747107794,0.6
650,600,0.06,"Fixed point linearization","fix","sigma[1]",0.312919152678988,0.3
650,600,0.06,"Fixed point linearization","fix","sigma[2]",0.534250621372541,0.5
651,600,0.06,"Fixed point linearization","fix","epsilon",0.113529605527774,0.1
651,600,0.06,"Fixed point linearization","fix","alpha",0.492866431474792,0.5
651,600,0.06,"Fixed point linearization","fix","gamma",1.134253822843,1.5
651,600,0.06,"Fixed point linearization","fix","beta",0.847468376767445,0.6
651,600,0.06,"Fixed point linearization","fix","sigma[1]",0.326532944948766,0.3
651,600,0.06,"Fixed point linearization","fix","sigma[2]",0.468374636203961,0.5
652,600,0.06,"Fixed point linearization","fix","epsilon",0.114830830349824,0.1
652,600,0.06,"Fixed point linearization","fix","alpha",0.489729089560237,0.5
652,600,0.06,"Fixed point linearization","fix","gamma",1.10349682155835,1.5
652,600,0.06,"Fixed point linearization","fix","beta",0.848053765525562,0.6
652,600,0.06,"Fixed point linearization","fix","sigma[1]",0.39224852619821,0.3
652,600,0.06,"Fixed point linearization","fix","sigma[2]",0.49950316566123,0.5
653,600,0.06,"Fixed point linearization","fix","epsilon",0.11654722430251,0.1
653,600,0.06,"Fixed point linearization","fix","alpha",0.461188829135447,0.5
653,600,0.06,"Fixed point linearization","fix","gamma",1.01000039345037,1.5
653,600,0.06,"Fixed point linearization","fix","beta",0.707662808066852,0.6
653,600,0.06,"Fixed point linearization","fix","sigma[1]",0.389430606365441,0.3
653,600,0.06,"Fixed point linearization","fix","sigma[2]",0.483794199254835,0.5
654,600,0.06,"Fixed point linearization","fix","epsilon",0.114396820844145,0.1
654,600,0.06,"Fixed point linearization","fix","alpha",0.48634831694001,0.5
654,600,0.06,"Fixed point linearization","fix","gamma",1.17214503548239,1.5
654,600,0.06,"Fixed point linearization","fix","beta",0.82010243302058,0.6
654,600,0.06,"Fixed point linearization","fix","sigma[1]",0.362692914622559,0.3
654,600,0.06,"Fixed point linearization","fix","sigma[2]",0.501398367538824,0.5
655,600,0.06,"Fixed point linearization","fix","epsilon",0.11190549936742,0.1
655,600,0.06,"Fixed point linearization","fix","alpha",0.499016331777154,0.5
655,600,0.06,"Fixed point linearization","fix","gamma",1.30387471671446,1.5
655,600,0.06,"Fixed point linearization","fix","beta",0.904477489297286,0.6
655,600,0.06,"Fixed point linearization","fix","sigma[1]",0.351841293871418,0.3
655,600,0.06,"Fixed point linearization","fix","sigma[2]",0.508584087474147,0.5
656,600,0.06,"Fixed point linearization","fix","epsilon",0.107811967807435,0.1
656,600,0.06,"Fixed point linearization","fix","alpha",0.50417166925873,0.5
656,600,0.06,"Fixed point linearization","fix","gamma",1.03419187816688,1.5
656,600,0.06,"Fixed point linearization","fix","beta",0.26940542318503,0.6
656,600,0.06,"Fixed point linearization","fix","sigma[1]",0.359698349731924,0.3
656,600,0.06,"Fixed point linearization","fix","sigma[2]",0.481615580481691,0.5
657,600,0.06,"Fixed point linearization","fix","epsilon",0.116769495562395,0.1
657,600,0.06,"Fixed point linearization","fix","alpha",0.497927640615505,0.5
657,600,0.06,"Fixed point linearization","fix","gamma",1.28890883666128,1.5
657,600,0.06,"Fixed point linearization","fix","beta",1.00062966966682,0.6
657,600,0.06,"Fixed point linearization","fix","sigma[1]",0.350338788532274,0.3
657,600,0.06,"Fixed point linearization","fix","sigma[2]",0.512660188878363,0.5
658,600,0.06,"Fixed point linearization","fix","epsilon",0.108521264359559,0.1
658,600,0.06,"Fixed point linearization","fix","alpha",0.482681971137347,0.5
658,600,0.06,"Fixed point linearization","fix","gamma",1.28553694824877,1.5
658,600,0.06,"Fixed point linearization","fix","beta",0.841674182839766,0.6
658,600,0.06,"Fixed point linearization","fix","sigma[1]",0.346145618064412,0.3
658,600,0.06,"Fixed point linearization","fix","sigma[2]",0.520525898726691,0.5
659,600,0.06,"Fixed point linearization","fix","epsilon",0.107341412197896,0.1
659,600,0.06,"Fixed point linearization","fix","alpha",0.504232808707149,0.5
659,600,0.06,"Fixed point linearization","fix","gamma",1.35249605694373,1.5
659,600,0.06,"Fixed point linearization","fix","beta",0.0309006296988678,0.6
659,600,0.06,"Fixed point linearization","fix","sigma[1]",0.365474429403438,0.3
659,600,0.06,"Fixed point linearization","fix","sigma[2]",0.534488646093348,0.5
660,600,0.06,"Fixed point linearization","fix","epsilon",0.109126044044578,0.1
660,600,0.06,"Fixed point linearization","fix","alpha",0.490685899417829,0.5
660,600,0.06,"Fixed point linearization","fix","gamma",1.32496162783031,1.5
660,600,0.06,"Fixed point linearization","fix","beta",0.882945749790703,0.6
660,600,0.06,"Fixed point linearization","fix","sigma[1]",0.360720428030658,0.3
660,600,0.06,"Fixed point linearization","fix","sigma[2]",0.501132908373519,0.5
661,600,0.06,"Fixed point linearization","fix","epsilon",0.111386882252511,0.1
661,600,0.06,"Fixed point linearization","fix","alpha",0.508623729211284,0.5
661,600,0.06,"Fixed point linearization","fix","gamma",1.50594414935735,1.5
661,600,0.06,"Fixed point linearization","fix","beta",-0.0416772818040111,0.6
661,600,0.06,"Fixed point linearization","fix","sigma[1]",0.385391303098436,0.3
661,600,0.06,"Fixed point linearization","fix","sigma[2]",0.512629708831004,0.5
662,600,0.06,"Fixed point linearization","fix","epsilon",0.111528475699182,0.1
662,600,0.06,"Fixed point linearization","fix","alpha",0.489188068310484,0.5
662,600,0.06,"Fixed point linearization","fix","gamma",1.13869356704268,1.5
662,600,0.06,"Fixed point linearization","fix","beta",0.820261510207793,0.6
662,600,0.06,"Fixed point linearization","fix","sigma[1]",0.372538901885016,0.3
662,600,0.06,"Fixed point linearization","fix","sigma[2]",0.521545795941135,0.5
663,600,0.06,"Fixed point linearization","fix","epsilon",0.111576164222361,0.1
663,600,0.06,"Fixed point linearization","fix","alpha",0.49100893860567,0.5
663,600,0.06,"Fixed point linearization","fix","gamma",1.13654982144759,1.5
663,600,0.06,"Fixed point linearization","fix","beta",0.787016778649396,0.6
663,600,0.06,"Fixed point linearization","fix","sigma[1]",0.358958805046097,0.3
663,600,0.06,"Fixed point linearization","fix","sigma[2]",0.519978212284922,0.5
664,600,0.06,"Fixed point linearization","fix","epsilon",0.111056608323881,0.1
664,600,0.06,"Fixed point linearization","fix","alpha",0.483330310938864,0.5
664,600,0.06,"Fixed point linearization","fix","gamma",1.28316234421589,1.5
664,600,0.06,"Fixed point linearization","fix","beta",0.878578197271813,0.6
664,600,0.06,"Fixed point linearization","fix","sigma[1]",0.341345834677248,0.3
664,600,0.06,"Fixed point linearization","fix","sigma[2]",0.476577693270855,0.5
665,600,0.06,"Fixed point linearization","fix","epsilon",0.117792086698043,0.1
665,600,0.06,"Fixed point linearization","fix","alpha",0.489803228352624,0.5
665,600,0.06,"Fixed point linearization","fix","gamma",1.37981344728681,1.5
665,600,0.06,"Fixed point linearization","fix","beta",1.0642743813492,0.6
665,600,0.06,"Fixed point linearization","fix","sigma[1]",0.369011123045756,0.3
665,600,0.06,"Fixed point linearization","fix","sigma[2]",0.521092905879077,0.5
666,600,0.06,"Fixed point linearization","fix","epsilon",0.112571196095728,0.1
666,600,0.06,"Fixed point linearization","fix","alpha",0.503220361855507,0.5
666,600,0.06,"Fixed point linearization","fix","gamma",1.198811730076,1.5
666,600,0.06,"Fixed point linearization","fix","beta",0.141496194798962,0.6
666,600,0.06,"Fixed point linearization","fix","sigma[1]",0.385522975822812,0.3
666,600,0.06,"Fixed point linearization","fix","sigma[2]",0.507816104335578,0.5
667,600,0.06,"Fixed point linearization","fix","epsilon",0.106860550386108,0.1
667,600,0.06,"Fixed point linearization","fix","alpha",0.469906770492076,0.5
667,600,0.06,"Fixed point linearization","fix","gamma",1.6724120578464,1.5
667,600,0.06,"Fixed point linearization","fix","beta",1.09473780122355,0.6
667,600,0.06,"Fixed point linearization","fix","sigma[1]",0.352814450933642,0.3
667,600,0.06,"Fixed point linearization","fix","sigma[2]",0.50385198501542,0.5
668,600,0.06,"Fixed point linearization","fix","epsilon",0.10943031861907,0.1
668,600,0.06,"Fixed point linearization","fix","alpha",0.488202604069732,0.5
668,600,0.06,"Fixed point linearization","fix","gamma",1.15278484357521,1.5
668,600,0.06,"Fixed point linearization","fix","beta",0.847566146881903,0.6
668,600,0.06,"Fixed point linearization","fix","sigma[1]",0.357977277969061,0.3
668,600,0.06,"Fixed point linearization","fix","sigma[2]",0.530820381881597,0.5
669,600,0.06,"Fixed point linearization","fix","epsilon",0.109148816902498,0.1
669,600,0.06,"Fixed point linearization","fix","alpha",0.486183404846702,0.5
669,600,0.06,"Fixed point linearization","fix","gamma",1.16620230359844,1.5
669,600,0.06,"Fixed point linearization","fix","beta",0.845843833319655,0.6
669,600,0.06,"Fixed point linearization","fix","sigma[1]",0.340434656873874,0.3
669,600,0.06,"Fixed point linearization","fix","sigma[2]",0.532472362877246,0.5
670,600,0.06,"Fixed point linearization","fix","epsilon",0.111364446956476,0.1
670,600,0.06,"Fixed point linearization","fix","alpha",0.486080145682431,0.5
670,600,0.06,"Fixed point linearization","fix","gamma",1.21962993053348,1.5
670,600,0.06,"Fixed point linearization","fix","beta",0.898778569773539,0.6
670,600,0.06,"Fixed point linearization","fix","sigma[1]",0.350573896561797,0.3
670,600,0.06,"Fixed point linearization","fix","sigma[2]",0.515671705727921,0.5
671,600,0.06,"Fixed point linearization","fix","epsilon",0.109629245937178,0.1
671,600,0.06,"Fixed point linearization","fix","alpha",0.484712797781403,0.5
671,600,0.06,"Fixed point linearization","fix","gamma",1.221235584554,1.5
671,600,0.06,"Fixed point linearization","fix","beta",0.880441239219222,0.6
671,600,0.06,"Fixed point linearization","fix","sigma[1]",0.351435110396471,0.3
671,600,0.06,"Fixed point linearization","fix","sigma[2]",0.517918949275842,0.5
672,600,0.06,"Fixed point linearization","fix","epsilon",0.112052706076915,0.1
672,600,0.06,"Fixed point linearization","fix","alpha",0.496605492765874,0.5
672,600,0.06,"Fixed point linearization","fix","gamma",1.27093406650989,1.5
672,600,0.06,"Fixed point linearization","fix","beta",0.93585573566701,0.6
672,600,0.06,"Fixed point linearization","fix","sigma[1]",0.339678314296475,0.3
672,600,0.06,"Fixed point linearization","fix","sigma[2]",0.506920078701815,0.5
673,600,0.06,"Fixed point linearization","fix","epsilon",0.112980260211919,0.1
673,600,0.06,"Fixed point linearization","fix","alpha",0.517901864100358,0.5
673,600,0.06,"Fixed point linearization","fix","gamma",1.06112524070204,1.5
673,600,0.06,"Fixed point linearization","fix","beta",0.23507457462671,0.6
673,600,0.06,"Fixed point linearization","fix","sigma[1]",0.373930829962732,0.3
673,600,0.06,"Fixed point linearization","fix","sigma[2]",0.47960936960433,0.5
674,600,0.06,"Fixed point linearization","fix","epsilon",0.10619494456449,0.1
674,600,0.06,"Fixed point linearization","fix","alpha",0.502517544819884,0.5
674,600,0.06,"Fixed point linearization","fix","gamma",1.17512110634629,1.5
674,600,0.06,"Fixed point linearization","fix","beta",0.880164960207302,0.6
674,600,0.06,"Fixed point linearization","fix","sigma[1]",0.341716993691417,0.3
674,600,0.06,"Fixed point linearization","fix","sigma[2]",0.518813467799269,0.5
675,600,0.06,"Fixed point linearization","fix","epsilon",0.107978918043665,0.1
675,600,0.06,"Fixed point linearization","fix","alpha",0.485028794627013,0.5
675,600,0.06,"Fixed point linearization","fix","gamma",1.05894601171369,1.5
675,600,0.06,"Fixed point linearization","fix","beta",0.768121145337672,0.6
675,600,0.06,"Fixed point linearization","fix","sigma[1]",0.351383336198914,0.3
675,600,0.06,"Fixed point linearization","fix","sigma[2]",0.504116742897144,0.5
676,600,0.06,"Fixed point linearization","fix","epsilon",0.113661334276199,0.1
676,600,0.06,"Fixed point linearization","fix","alpha",0.500079774064041,0.5
676,600,0.06,"Fixed point linearization","fix","gamma",1.24829946417988,1.5
676,600,0.06,"Fixed point linearization","fix","beta",0.909522249254336,0.6
676,600,0.06,"Fixed point linearization","fix","sigma[1]",0.356630225924104,0.3
676,600,0.06,"Fixed point linearization","fix","sigma[2]",0.536778180923376,0.5
677,600,0.06,"Fixed point linearization","fix","epsilon",0.116114097201704,0.1
677,600,0.06,"Fixed point linearization","fix","alpha",0.483728475235811,0.5
677,600,0.06,"Fixed point linearization","fix","gamma",1.03333356948903,1.5
677,600,0.06,"Fixed point linearization","fix","beta",0.770713060639878,0.6
677,600,0.06,"Fixed point linearization","fix","sigma[1]",0.38177258371947,0.3
677,600,0.06,"Fixed point linearization","fix","sigma[2]",0.510009561269518,0.5
678,600,0.06,"Fixed point linearization","fix","epsilon",0.10504265219706,0.1
678,600,0.06,"Fixed point linearization","fix","alpha",0.487925846312409,0.5
678,600,0.06,"Fixed point linearization","fix","gamma",1.4153973619845,1.5
678,600,0.06,"Fixed point linearization","fix","beta",0.88801748255027,0.6
678,600,0.06,"Fixed point linearization","fix","sigma[1]",0.347497863440948,0.3
678,600,0.06,"Fixed point linearization","fix","sigma[2]",0.497398156713848,0.5
679,600,0.06,"Fixed point linearization","fix","epsilon",0.110659308325867,0.1
679,600,0.06,"Fixed point linearization","fix","alpha",0.476079006326549,0.5
679,600,0.06,"Fixed point linearization","fix","gamma",1.40551198389346,1.5
679,600,0.06,"Fixed point linearization","fix","beta",0.999266172241784,0.6
679,600,0.06,"Fixed point linearization","fix","sigma[1]",0.372353483985471,0.3
679,600,0.06,"Fixed point linearization","fix","sigma[2]",0.545584808707359,0.5
680,600,0.06,"Fixed point linearization","fix","epsilon",0.111166922395041,0.1
680,600,0.06,"Fixed point linearization","fix","alpha",0.494388810423177,0.5
680,600,0.06,"Fixed point linearization","fix","gamma",1.13638354084488,1.5
680,600,0.06,"Fixed point linearization","fix","beta",0.802978417537799,0.6
680,600,0.06,"Fixed point linearization","fix","sigma[1]",0.340462407156532,0.3
680,600,0.06,"Fixed point linearization","fix","sigma[2]",0.522161591854864,0.5
681,600,0.06,"Fixed point linearization","fix","epsilon",0.111617246130557,0.1
681,600,0.06,"Fixed point linearization","fix","alpha",0.500717518424362,0.5
681,600,0.06,"Fixed point linearization","fix","gamma",1.28131172391843,1.5
681,600,0.06,"Fixed point linearization","fix","beta",0.936179144642887,0.6
681,600,0.06,"Fixed point linearization","fix","sigma[1]",0.344774403569172,0.3
681,600,0.06,"Fixed point linearization","fix","sigma[2]",0.494555759629544,0.5
682,600,0.06,"Fixed point linearization","fix","epsilon",0.105046715637867,0.1
682,600,0.06,"Fixed point linearization","fix","alpha",0.509372221974337,0.5
682,600,0.06,"Fixed point linearization","fix","gamma",1.26107424475353,1.5
682,600,0.06,"Fixed point linearization","fix","beta",0.158495481855774,0.6
682,600,0.06,"Fixed point linearization","fix","sigma[1]",0.372808235460509,0.3
682,600,0.06,"Fixed point linearization","fix","sigma[2]",0.469258910869663,0.5
683,600,0.06,"Fixed point linearization","fix","epsilon",0.106385548040875,0.1
683,600,0.06,"Fixed point linearization","fix","alpha",0.495682548502889,0.5
683,600,0.06,"Fixed point linearization","fix","gamma",1.28159222448142,1.5
683,600,0.06,"Fixed point linearization","fix","beta",0.878736966432431,0.6
683,600,0.06,"Fixed point linearization","fix","sigma[1]",0.371761351144313,0.3
683,600,0.06,"Fixed point linearization","fix","sigma[2]",0.524560036267959,0.5
684,600,0.06,"Fixed point linearization","fix","epsilon",0.111330718550458,0.1
684,600,0.06,"Fixed point linearization","fix","alpha",0.487296567504326,0.5
684,600,0.06,"Fixed point linearization","fix","gamma",1.35740574797807,1.5
684,600,0.06,"Fixed point linearization","fix","beta",0.922810868190106,0.6
684,600,0.06,"Fixed point linearization","fix","sigma[1]",0.33545302964136,0.3
684,600,0.06,"Fixed point linearization","fix","sigma[2]",0.500618377330264,0.5
685,600,0.06,"Fixed point linearization","fix","epsilon",0.11339247373528,0.1
